row,non_zero_column
0,"[198, 219, 305]"
1,"[49, 213]"
2,"[47, 115, 212]"
3,[212]
4,[54]
5,[182]
6,"[120, 195]"
7,"[57, 215, 296]"
8,"[53, 63, 208]"
9,"[210, 311]"
10,"[54, 62, 298]"
11,"[52, 296, 297, 299]"
12,"[51, 60, 198, 297]"
13,"[42, 61]"
14,"[53, 310]"
15,[]
16,[46]
17,[]
18,[]
19,"[62, 63]"
20,[116]
21,[105]
22,[]
23,"[106, 284]"
24,[]
25,[260]
26,[]
27,[]
28,[]
29,[]
30,[]
31,"[79, 82]"
32,[242]
33,[62]
34,[]
35,[61]
36,[]
37,[12]
38,[]
39,[53]
40,[190]
41,[]
42,[223]
43,[]
44,"[47, 213]"
45,[]
46,[]
47,[365]
48,[360]
49,[]
50,[]
51,[]
52,[]
53,[48]
54,[10]
55,[]
56,[93]
57,[]
58,[]
59,[207]
60,[]
61,[]
62,[210]
63,[323]
64,[]
65,[211]
66,[369]
67,[207]
68,[]
69,[]
70,[]
71,[]
72,"[57, 82]"
73,[]
74,[]
75,[]
76,[282]
77,[283]
78,[101]
79,[]
80,[]
81,[]
82,"[278, 284]"
83,[]
84,[275]
85,[86]
86,[151]
87,[]
88,[359]
89,[58]
90,[]
91,"[58, 301]"
92,"[298, 299]"
93,"[249, 296]"
94,[295]
95,[304]
96,[298]
97,[]
98,[]
99,[293]
100,[]
101,[]
102,[]
103,[]
104,[]
105,[]
106,[]
107,[]
108,[]
109,[]
110,[]
111,[]
112,"[99, 357, 371]"
113,"[73, 136, 259]"
114,[]
115,"[234, 241]"
116,"[154, 184]"
117,"[94, 159, 181]"
118,[80]
119,[128]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[134]
127,[]
128,"[127, 297]"
129,[]
130,"[44, 123]"
131,"[115, 152]"
132,"[66, 129]"
133,[52]
134,[51]
135,"[46, 48]"
136,"[40, 43]"
137,"[42, 46, 49, 196]"
138,"[40, 48]"
139,[42]
140,"[46, 47]"
141,[46]
142,[263]
143,[248]
144,[]
145,[311]
146,[261]
147,[]
148,[249]
149,[43]
150,[]
151,[]
152,[]
153,[84]
154,[]
155,[]
156,[]
157,[]
158,[121]
159,[64]
160,[]
161,[]
162,[]
163,[]
164,[]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[190]
174,[]
175,[]
176,[]
177,[]
178,[33]
179,[]
180,[]
181,[173]
182,[]
183,[174]
184,[]
185,[288]
186,[]
187,[77]
188,[]
189,[]
190,[]
191,[]
192,[]
193,[263]
194,[]
195,[]
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[130]
203,[]
204,[122]
205,[]
206,[]
207,[]
208,[]
209,[]
210,[123]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[]
223,[]
224,[]
225,[]
226,[]
227,[]
228,[]
229,"[151, 352]"
230,[]
231,[352]
232,[]
233,[]
234,[]
235,[]
236,[]
237,[]
238,[]
239,[]
240,[]
241,[]
242,[]
243,[]
244,[]
245,[]
246,[]
247,"[185, 287]"
248,[]
249,[92]
250,[]
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[]
261,[]
262,[]
263,[]
264,[]
265,[]
266,[]
267,[]
268,[]
269,[]
270,[]
271,[]
272,[]
273,[]
274,[]
275,[]
276,[]
277,[]
278,[]
279,[]
280,[]
281,[137]
282,[70]
283,[]
284,[]
285,[]
286,[]
287,[]
288,[]
289,[148]
290,[]
291,[]
292,[]
293,[138]
294,"[143, 156]"
295,"[139, 143]"
296,[158]
297,"[136, 144, 149, 156]"
298,"[133, 142, 143]"
299,"[143, 156, 166, 169, 181]"
300,"[137, 142, 146, 167, 183]"
301,"[142, 144, 154, 156, 167, 168, 180, 184, 185]"
302,[140]
303,[168]
304,[182]
305,[185]
306,"[146, 181]"
307,[]
308,[104]
309,[]
310,[189]
311,[235]
312,[107]
313,[151]
314,"[185, 186, 188]"
315,[186]
316,"[160, 170]"
317,"[170, 186, 189]"
318,[]
319,[162]
320,[]
321,"[162, 169]"
322,[]
323,[166]
324,[165]
325,[]
326,[]
327,[160]
328,[]
329,[164]
330,"[130, 163]"
331,[264]
332,"[145, 249]"
333,[142]
334,[140]
335,[]
336,"[131, 143, 176]"
337,[]
338,[]
339,[]
340,[]
341,[]
342,[]
343,[]
344,[147]
345,[]
346,[148]
347,"[138, 142]"
348,[140]
349,"[138, 144, 145]"
350,"[137, 138, 142, 182]"
351,"[139, 141]"
352,[137]
353,[137]
354,[133]
355,"[143, 146]"
356,"[146, 183]"
357,[]
358,"[193, 194, 195]"
359,"[134, 175, 187, 189, 192]"
360,[193]
361,[]
362,"[139, 154, 172, 188, 191, 195]"
363,[135]
364,"[154, 189, 190, 192, 194]"
365,[189]
366,"[134, 152, 153, 190]"
367,"[151, 152]"
368,[136]
369,"[122, 141, 147]"
370,[145]
371,"[145, 147]"
372,[146]
373,[171]
374,[313]
375,[]
376,[177]
377,"[129, 148]"
378,[124]
379,"[105, 160, 368]"
380,[]
381,[172]
382,[148]
383,[]
384,[]
385,[155]
386,"[150, 158]"
387,[156]
388,"[140, 153, 158, 162, 371, 374]"
389,"[159, 374]"
390,"[146, 377]"
391,[102]
392,"[161, 163]"
393,"[160, 163, 166, 378]"
394,"[163, 358]"
395,[165]
396,[]
397,"[163, 365]"
398,[]
399,[]
400,[]
401,[]
402,[]
403,[95]
404,[]
405,[]
406,[]
407,[166]
408,[140]
409,[]
410,[114]
411,[]
412,[]
413,[156]
414,[]
415,[]
416,[156]
417,[137]
418,"[141, 143]"
419,[116]
420,[158]
421,[]
422,"[119, 121, 167]"
423,[145]
424,"[125, 165, 167]"
425,"[143, 166]"
426,"[123, 135, 138, 142, 143, 144, 168, 176]"
427,"[122, 135, 139, 140, 141, 143, 145]"
428,"[136, 144, 146, 176, 177]"
429,"[144, 146, 174, 177]"
430,"[132, 133, 134, 146, 155]"
431,"[139, 156]"
432,[156]
433,"[143, 155, 158]"
434,[]
435,"[146, 167]"
436,[133]
437,[139]
438,[163]
439,[]
440,"[139, 166, 169]"
441,[]
442,[]
443,[163]
444,[163]
445,[]
446,[141]
447,"[143, 165]"
448,"[120, 139, 140, 161]"
449,[144]
450,"[37, 38, 143]"
451,[145]
452,[166]
453,[141]
454,"[2, 36, 143, 150]"
455,[]
456,"[145, 154]"
457,[149]
458,"[143, 153]"
459,"[148, 149]"
460,"[149, 151, 152]"
461,[]
462,[]
463,[]
464,[]
465,[]
466,[]
467,[]
468,[]
469,[]
470,[]
471,[]
472,[]
473,[]
474,[]
475,[]
476,[2]
477,[]
478,[]
479,[]
480,[]
481,[]
482,[]
483,[]
484,[]
485,[]
486,[]
487,[]
488,[]
489,[]
490,[]
491,[]
492,[]
493,[]
494,[]
495,[]
496,[]
497,[]
498,[]
499,[130]
500,[]
501,[]
502,[]
503,[]
504,[]
505,[]
506,[]
507,[]
508,[]
509,[]
510,[]
511,[]
512,[]
513,"[40, 42]"
514,[]
515,[42]
516,[]
517,[43]
518,[]
519,[]
520,[]
521,[]
522,[34]
523,[]
524,[2]
525,[30]
526,[]
527,[]
528,[33]
529,[]
530,[]
531,[]
532,[]
533,[]
534,[]
535,[]
536,[]
537,[28]
538,[]
539,[]
540,[]
541,[]
542,[]
543,[]
544,[]
545,[]
546,[]
547,[]
548,[]
549,[]
550,[]
551,[]
552,[]
553,[]
554,[]
555,[]
556,[]
557,[]
558,[]
559,[]
560,[]
561,[]
562,[]
563,[]
564,[]
565,[]
566,[]
567,[]
568,[]
569,[]
570,[]
571,[]
572,[]
573,[]
574,[]
575,[]
576,[]
577,[]
578,[]
579,[]
580,[]
581,[]
582,[]
583,[]
584,[]
585,[]
586,[]
587,[]
588,[]
589,[]
590,[]
591,[]
592,[]
593,[]
594,[]
595,[]
596,[]
597,[]
598,[]
599,[]
600,[]
601,[]
602,[]
603,[]
604,[]
605,[]
606,[]
607,[]
608,[]
609,[]
610,[]
611,[]
612,[]
613,[]
614,[]
615,[]
616,[]
617,[]
618,[]
619,[]
620,[]
621,[]
622,[]
623,[]
624,[]
625,[]
626,[]
627,[]
628,[]
629,[]
630,[]
631,[]
632,[]
633,[]
634,[]
635,[]
636,[]
637,[]
638,[]
639,[]
640,[]
641,[]
642,[]
643,[]
644,[]
645,[]
646,[]
647,[]
648,[]
649,[]
650,[]
651,[]
652,[]
653,[]
654,[]
655,[]
656,[]
657,[]
658,[]
659,[]
660,[]
661,[]
662,[]
663,[]
664,[]
665,[]
