row,non_zero_column
0,[]
1,[]
2,[277]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[172]
10,[]
11,[]
12,[183]
13,[52]
14,[48]
15,[260]
16,[43]
17,"[37, 258]"
18,[]
19,[]
20,[]
21,[]
22,[43]
23,[]
24,"[133, 204]"
25,[]
26,[]
27,[188]
28,"[163, 201]"
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[201]
40,[]
41,[]
42,"[151, 236]"
43,[]
44,[76]
45,[]
46,[]
47,[]
48,[]
49,[25]
50,[207]
51,[]
52,[]
53,[]
54,[]
55,[193]
56,[]
57,[]
58,[]
59,[]
60,[273]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[175]
69,[218]
70,[]
71,[254]
72,[]
73,[]
74,[]
75,[214]
76,"[207, 215]"
77,[243]
78,[78]
79,"[280, 284]"
80,[198]
81,"[99, 145]"
82,[]
83,[90]
84,[161]
85,"[237, 271]"
86,[]
87,[126]
88,[]
89,[]
90,[94]
91,[259]
92,[134]
93,[]
94,[]
95,[]
96,"[130, 150]"
97,[]
98,[]
99,[]
100,"[255, 260]"
101,[]
102,[]
103,[]
104,[]
105,"[58, 216]"
106,[254]
107,"[237, 254, 276]"
108,[]
109,[259]
110,[]
111,[273]
112,[118]
113,"[261, 264]"
114,[86]
115,[261]
116,[56]
117,[38]
118,[]
119,[]
120,[218]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[116]
128,[]
129,[]
130,[]
131,[]
132,[]
133,"[0, 281]"
134,"[11, 84, 90]"
135,[208]
136,[305]
137,[121]
138,[]
139,[270]
140,[]
141,[128]
142,[]
143,[270]
144,[]
145,[]
146,[80]
147,[]
148,[]
149,"[79, 243]"
150,[]
151,[]
152,"[263, 269]"
153,[113]
154,[119]
155,[]
156,[80]
157,[]
158,[]
159,[]
160,[]
161,[190]
162,[]
163,"[231, 240]"
164,[199]
165,[]
166,[]
167,[]
168,[134]
169,[]
170,[87]
171,[124]
172,[]
173,[]
174,[287]
175,[]
176,[]
177,[]
178,[38]
179,[]
180,[]
181,[196]
182,[]
183,[273]
184,[183]
185,[259]
186,[270]
187,[]
188,[]
189,[41]
190,[]
191,[]
192,[]
193,[]
194,[]
195,[]
196,[]
197,[]
198,[200]
199,[]
200,[]
201,[282]
202,[]
203,[]
204,[]
205,[]
206,[222]
207,[]
208,[]
209,[]
210,[]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[]
223,[]
224,[]
225,[251]
226,[]
227,[]
228,[184]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[]
236,[]
237,[]
238,"[276, 376]"
239,[179]
240,[]
241,[]
242,[]
243,[]
244,[244]
245,[255]
246,[]
247,[252]
